author,title,description,url,urlToImage,publishedAt,content,country_code,source_id,source_name
اليوم السابع,أعراض غير تقليدية لـ مرض السكري.. اعرفها عشان تحافظ على صحتك - اليوم السابع,,https://news.google.com/rss/articles/CBMivwJodHRwczovL3d3dy55b3VtNy5jb20vc3RvcnkvMjAyMy80LzI2LyVEOCVBMyVEOCVCOSVEOCVCMSVEOCVBNyVEOCVCNi0lRDglQkElRDklOEElRDglQjEtJUQ4JUFBJUQ5JTgyJUQ5JTg0JUQ5JThBJUQ4JUFGJUQ5JThBJUQ4JUE5LSVEOSU4NCVEOSU4MC0lRDklODUlRDglQjElRDglQjYtJUQ4JUE3JUQ5JTg0JUQ4JUIzJUQ5JTgzJUQ4JUIxJUQ5JThBLSVEOCVBNyVEOCVCOSVEOCVCMSVEOSU4MSVEOSU4NyVEOCVBNy0lRDglQjklRDglQjQlRDglQTclRDklODYtJUQ4JUFBJUQ4JUFEJUQ4JUE3JUQ5JTgxJUQ4JUI4LSVEOCVCOSVEOSU4NCVEOSU4OS82MTU5NTI00gG7Amh0dHBzOi8vbS55b3VtNy5jb20vYW1wLzIwMjMvNC8yNi8lRDglQTMlRDglQjklRDglQjElRDglQTclRDglQjYtJUQ4JUJBJUQ5JThBJUQ4JUIxLSVEOCVBQSVEOSU4MiVEOSU4NCVEOSU4QSVEOCVBRiVEOSU4QSVEOCVBOS0lRDklODQlRDklODAtJUQ5JTg1JUQ4JUIxJUQ4JUI2LSVEOCVBNyVEOSU4NCVEOCVCMyVEOSU4MyVEOCVCMSVEOSU4QS0lRDglQTclRDglQjklRDglQjElRDklODElRDklODclRDglQTctJUQ4JUI5JUQ4JUI0JUQ4JUE3JUQ5JTg2LSVEOCVBQSVEOCVBRCVEOCVBNyVEOSU4MSVEOCVCOC0lRDglQjklRDklODQlRDklODkvNjE1OTUyNA?oc=5,,2023-04-26T06:00:00Z,,eg,google-news,Google News
Sky News Arabia سكاي نيوز عربية,"بعد إجلاء الأجانب.. سودانيون يخشون من ""مصير مظلم"" - Sky News Arabia سكاي نيوز عربية",,https://news.google.com/rss/articles/CBMiiQJodHRwczovL3d3dy5za3luZXdzYXJhYmlhLmNvbS9taWRkbGUtZWFzdC8xNjE1NzczLSVEOCVBNyVEOSU5NSVEOCVBQyVEOSU4NCVEOCVBNyVEOCVBMS0lRDglQTclRDklODQlRDglQTclRDklOTQlRDglQUMlRDglQTclRDklODYlRDglQTgtJUQ4JUIzJUQ5JTg4JUQ4JUFGJUQ4JUE3JUQ5JTg2JUQ5JThBJUQ5JTg4JUQ5JTg2LSVEOSU4QSVEOCVBRSVEOCVCNCVEOSU4OCVEOSU4Ni0lRDklODUlRDglQjUlRDklOEElRDglQjEtJUQ5JTg1JUQ4JUI4JUQ5JTg0JUQ5JTg10gGNAmh0dHBzOi8vd3d3LnNreW5ld3NhcmFiaWEuY29tL2FtcC9taWRkbGUtZWFzdC8xNjE1NzczLSVEOCVBNyVEOSU5NSVEOCVBQyVEOSU4NCVEOCVBNyVEOCVBMS0lRDglQTclRDklODQlRDglQTclRDklOTQlRDglQUMlRDglQTclRDklODYlRDglQTgtJUQ4JUIzJUQ5JTg4JUQ4JUFGJUQ4JUE3JUQ5JTg2JUQ5JThBJUQ5JTg4JUQ5JTg2LSVEOSU4QSVEOCVBRSVEOCVCNCVEOSU4OCVEOSU4Ni0lRDklODUlRDglQjUlRDklOEElRDglQjEtJUQ5JTg1JUQ4JUI4JUQ5JTg0JUQ5JTg1?oc=5,,2023-04-26T05:23:35Z,,eg,google-news,Google News
Masrawy - مصراوي,قدم ساعتك 60 دقيقة.. بدء العد التنازلي لتطبيق التوقيت الصيفي - Masrawy - مصراوي,,https://news.google.com/rss/articles/CBMi6AJodHRwczovL3d3dy5tYXNyYXd5LmNvbS9uZXdzL25ld3NfZWd5cHQvZGV0YWlscy8yMDIzLzQvMjYvMjQwNDI0OS8lRDklODIlRDglQUYlRDklODUtJUQ4JUIzJUQ4JUE3JUQ4JUI5JUQ4JUFBJUQ5JTgzLTYwLSVEOCVBRiVEOSU4MiVEOSU4QSVEOSU4MiVEOCVBOS0lRDglQTglRDglQUYlRDglQTEtJUQ4JUE3JUQ5JTg0JUQ4JUI5JUQ4JUFGLSVEOCVBNyVEOSU4NCVEOCVBQSVEOSU4NiVEOCVBNyVEOCVCMiVEOSU4NCVEOSU4QS0lRDklODQlRDglQUElRDglQjclRDglQTglRDklOEElRDklODItJUQ4JUE3JUQ5JTg0JUQ4JUFBJUQ5JTg4JUQ5JTgyJUQ5JThBJUQ4JUFBLSVEOCVBNyVEOSU4NCVEOCVCNSVEOSU4QSVEOSU4MSVEOSU4QS3SAewCaHR0cHM6Ly93d3cubWFzcmF3eS5jb20vbmV3cy9uZXdzX2VneXB0L2RldGFpbHMvMjAyMy80LzI2LzI0MDQyNDkvJUQ5JTgyJUQ4JUFGJUQ5JTg1LSVEOCVCMyVEOCVBNyVEOCVCOSVEOCVBQSVEOSU4My02MC0lRDglQUYlRDklODIlRDklOEElRDklODIlRDglQTktJUQ4JUE4JUQ4JUFGJUQ4JUExLSVEOCVBNyVEOSU4NCVEOCVCOSVEOCVBRi0lRDglQTclRDklODQlRDglQUElRDklODYlRDglQTclRDglQjIlRDklODQlRDklOEEtJUQ5JTg0JUQ4JUFBJUQ4JUI3JUQ4JUE4JUQ5JThBJUQ5JTgyLSVEOCVBNyVEOSU4NCVEOCVBQSVEOSU4OCVEOSU4MiVEOSU4QSVEOCVBQS0lRDglQTclRDklODQlRDglQjUlRDklOEElRDklODElRDklOEEtP2FtcA?oc=5,,2023-04-26T05:20:00Z,,eg,google-news,Google News
اليوم السابع,مانشستر سيتى يستضيف أرسنال فى قمة حسم لقب الدورى الإنجليزى - اليوم السابع,,https://news.google.com/rss/articles/CBMi3QJodHRwczovL3d3dy55b3VtNy5jb20vc3RvcnkvMjAyMy80LzI2LyVEOSU4NSVEOCVBNyVEOSU4NiVEOCVCNCVEOCVCMyVEOCVBQSVEOCVCMS0lRDglQjMlRDklOEElRDglQUElRDklODktJUQ5JThBJUQ4JUIzJUQ4JUFBJUQ4JUI2JUQ5JThBJUQ5JTgxLSVEOCVBMyVEOCVCMSVEOCVCMyVEOSU4NiVEOCVBNyVEOSU4NC0lRDklODElRDklODktJUQ5JTgyJUQ5JTg1JUQ4JUE5LSVEOCVBRCVEOCVCMyVEOSU4NS0lRDklODQlRDklODIlRDglQTgtJUQ4JUE3JUQ5JTg0JUQ4JUFGJUQ5JTg4JUQ4JUIxJUQ5JTg5LSVEOCVBNyVEOSU4NCVEOCVBNSVEOSU4NiVEOCVBQyVEOSU4NCVEOSU4QSVEOCVCMiVEOSU4OS82MTU5ODk00gHZAmh0dHBzOi8vbS55b3VtNy5jb20vYW1wLzIwMjMvNC8yNi8lRDklODUlRDglQTclRDklODYlRDglQjQlRDglQjMlRDglQUElRDglQjEtJUQ4JUIzJUQ5JThBJUQ4JUFBJUQ5JTg5LSVEOSU4QSVEOCVCMyVEOCVBQSVEOCVCNiVEOSU4QSVEOSU4MS0lRDglQTMlRDglQjElRDglQjMlRDklODYlRDglQTclRDklODQtJUQ5JTgxJUQ5JTg5LSVEOSU4MiVEOSU4NSVEOCVBOS0lRDglQUQlRDglQjMlRDklODUtJUQ5JTg0JUQ5JTgyJUQ4JUE4LSVEOCVBNyVEOSU4NCVEOCVBRiVEOSU4OCVEOCVCMSVEOSU4OS0lRDglQTclRDklODQlRDglQTUlRDklODYlRDglQUMlRDklODQlRDklOEElRDglQjIlRDklODkvNjE1OTg5NA?oc=5,,2023-04-26T05:00:00Z,,eg,google-news,Google News
النيل الإخباري,سعر ومواصفات هاتف سامسونج Galaxy S22 Ultra 2022 الهاتف المزود بـ4 كاميرات فائقة الدقة - النيل الإخباري,,https://news.google.com/rss/articles/CBMi4AFodHRwczovL3d3dy5uaWxlNC5jb20vMjMwNjU3LyVEOCVCMyVEOCVCOSVEOCVCMS0lRDklODglRDklODUlRDklODglRDglQTclRDglQjUlRDklODElRDglQTclRDglQUEtJUQ5JTg3JUQ4JUE3JUQ4JUFBJUQ5JTgxLSVEOCVCMyVEOCVBNyVEOSU4NSVEOCVCMyVEOSU4OCVEOSU4NiVEOCVBQy1nYWxheHktczIyLXVsdHJhLTIwMjItJUQ4JUE3JUQ5JTg0JUQ5JTg3JUQ4JUE3JUQ4JUFBJUQ5JTgxL9IBAA?oc=5,,2023-04-26T04:30:08Z,,eg,google-news,Google News
BBC Arabic,مقتل قيادي في تنظيم الدولة يُعتقد أنه مدبر تفجير مطار كابل خلال الإنسحاب الغربي من أفغانستان - BBC Arabic,,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vd3d3LmJiYy5jb20vYXJhYmljL3dvcmxkLTY1Mzk1Mjc50gEA?oc=5,,2023-04-26T03:12:32Z,,eg,google-news,Google News
Sky News Arabia سكاي نيوز عربية,جدة تستقبل سفينة تقل 1687 شخصا أُجلوا من السودان - Sky News Arabia سكاي نيوز عربية,,https://news.google.com/rss/articles/CBMijwJodHRwczovL3d3dy5za3luZXdzYXJhYmlhLmNvbS9taWRkbGUtZWFzdC8xNjE1NzU1LSVEOCVBQyVEOCVBRiVEOCVBOS0lRDglQUElRDglQjMlRDglQUElRDklODIlRDglQTglRDklODQtJUQ4JUIzJUQ5JTgxJUQ5JThBJUQ5JTg2JUQ4JUE5LSVEOCVBQSVEOSU4MiVEOSU4NC0xNjg3LSVEOCVCNCVEOCVBRSVEOCVCNSVEOCVBNy0lRDglQTclRDklOEYlRDklOTQlRDglQUMlRDklODQlRDklODglRDglQTctJUQ4JUE3JUQ5JTg0JUQ4JUIzJUQ5JTg4JUQ4JUFGJUQ4JUE3JUQ5JTg20gGTAmh0dHBzOi8vd3d3LnNreW5ld3NhcmFiaWEuY29tL2FtcC9taWRkbGUtZWFzdC8xNjE1NzU1LSVEOCVBQyVEOCVBRiVEOCVBOS0lRDglQUElRDglQjMlRDglQUElRDklODIlRDglQTglRDklODQtJUQ4JUIzJUQ5JTgxJUQ5JThBJUQ5JTg2JUQ4JUE5LSVEOCVBQSVEOSU4MiVEOSU4NC0xNjg3LSVEOCVCNCVEOCVBRSVEOCVCNSVEOCVBNy0lRDglQTclRDklOEYlRDklOTQlRDglQUMlRDklODQlRDklODglRDglQTctJUQ4JUE3JUQ5JTg0JUQ4JUIzJUQ5JTg4JUQ4JUFGJUQ4JUE3JUQ5JTg2?oc=5,,2023-04-26T03:03:09Z,,eg,google-news,Google News
Masrawy - مصراوي,"""أصبت الحقيقة"".. علاء مبارك يوجه رسالة لباسم يوسف - Masrawy - مصراوي",,https://news.google.com/rss/articles/CBMirgJodHRwczovL3d3dy5tYXNyYXd5LmNvbS9uZXdzL25ld3NfY2FzZXMvZGV0YWlscy8yMDIzLzQvMjYvMjQwNDI0MS8tJUQ4JUEzJUQ4JUI1JUQ4JUE4JUQ4JUFBLSVEOCVBNyVEOSU4NCVEOCVBRCVEOSU4MiVEOSU4QSVEOSU4MiVEOCVBOS0lRDglQjklRDklODQlRDglQTclRDglQTEtJUQ5JTg1JUQ4JUE4JUQ4JUE3JUQ4JUIxJUQ5JTgzLSVEOSU4QSVEOSU4OCVEOCVBQyVEOSU4Ny0lRDglQjElRDglQjMlRDglQTclRDklODQlRDglQTktJUQ5JTg0JUQ4JUE4JUQ4JUE3JUQ4JUIzJUQ5JTg1LSVEOSU4QSVEOSU4OCVEOCVCMyVEOSU4MdIBsgJodHRwczovL3d3dy5tYXNyYXd5LmNvbS9uZXdzL25ld3NfY2FzZXMvZGV0YWlscy8yMDIzLzQvMjYvMjQwNDI0MS8tJUQ4JUEzJUQ4JUI1JUQ4JUE4JUQ4JUFBLSVEOCVBNyVEOSU4NCVEOCVBRCVEOSU4MiVEOSU4QSVEOSU4MiVEOCVBOS0lRDglQjklRDklODQlRDglQTclRDglQTEtJUQ5JTg1JUQ4JUE4JUQ4JUE3JUQ4JUIxJUQ5JTgzLSVEOSU4QSVEOSU4OCVEOCVBQyVEOSU4Ny0lRDglQjElRDglQjMlRDglQTclRDklODQlRDglQTktJUQ5JTg0JUQ4JUE4JUQ4JUE3JUQ4JUIzJUQ5JTg1LSVEOSU4QSVEOSU4OCVEOCVCMyVEOSU4MT9hbXA?oc=5,,2023-04-26T02:21:00Z,,eg,google-news,Google News
اليوم السابع,7 ميزات بتحديث تليجرام الجديد.. تعرف عليها - اليوم السابع,,https://news.google.com/rss/articles/CBMi-wFodHRwczovL3d3dy55b3VtNy5jb20vc3RvcnkvMjAyMy80LzI2LzctJUQ5JTg1JUQ5JThBJUQ4JUIyJUQ4JUE3JUQ4JUFBLSVEOCVBOCVEOCVBQSVEOCVBRCVEOCVBRiVEOSU4QSVEOCVBQi0lRDglQUElRDklODQlRDklOEElRDglQUMlRDglQjElRDglQTclRDklODUtJUQ4JUE3JUQ5JTg0JUQ4JUFDJUQ4JUFGJUQ5JThBJUQ4JUFGLSVEOCVBQSVEOCVCOSVEOCVCMSVEOSU4MS0lRDglQjklRDklODQlRDklOEElRDklODclRDglQTcvNjE2MDIxONIB9wFodHRwczovL20ueW91bTcuY29tL2FtcC8yMDIzLzQvMjYvNy0lRDklODUlRDklOEElRDglQjIlRDglQTclRDglQUEtJUQ4JUE4JUQ4JUFBJUQ4JUFEJUQ4JUFGJUQ5JThBJUQ4JUFCLSVEOCVBQSVEOSU4NCVEOSU4QSVEOCVBQyVEOCVCMSVEOCVBNyVEOSU4NS0lRDglQTclRDklODQlRDglQUMlRDglQUYlRDklOEElRDglQUYtJUQ4JUFBJUQ4JUI5JUQ4JUIxJUQ5JTgxLSVEOCVCOSVEOSU4NCVEOSU4QSVEOSU4NyVEOCVBNy82MTYwMjE4?oc=5,,2023-04-26T02:00:00Z,,eg,google-news,Google News
صحيفة الشرق الأوسط,«الصحة العالمية» تحذّر من خطر بيولوجي في الخرطوم - صحيفة الشرق الأوسط,,https://news.google.com/rss/articles/CBMipQJodHRwczovL2Fhd3NhdC5jb20vaG9tZS9hcnRpY2xlLzQyOTQ2OTYvJUMyJUFCJUQ4JUE3JUQ5JTg0JUQ4JUI1JUQ4JUFEJUQ4JUE5LSVEOCVBNyVEOSU4NCVEOCVCOSVEOCVBNyVEOSU4NCVEOSU4NSVEOSU4QSVEOCVBOSVDMiVCQi0lRDglQUElRDglQUQlRDglQjAlRDklOTElRDglQjEtJUQ5JTg1JUQ5JTg2LSVEOCVBRSVEOCVCNyVEOCVCMS0lRDglQTglRDklOEElRDklODglRDklODQlRDklODglRDglQUMlRDklOEEtJUQ5JTgxJUQ5JThBLSVEOCVBNyVEOSU4NCVEOCVBRSVEOCVCMSVEOCVCNyVEOSU4OCVEOSU4NdIBAA?oc=5,,2023-04-25T23:59:07Z,,eg,google-news,Google News
العربية,بتوجيهات رئاسية.. مصر تستقبل رعايا الصين القادمين من السودان - العربية,,https://news.google.com/rss/articles/CBMi7gJodHRwczovL3d3dy5hbGFyYWJpeWEubmV0L2FyYWItYW5kLXdvcmxkL2VneXB0LzIwMjMvMDQvMjYvJUQ4JUE4JUQ4JUFBJUQ5JTg4JUQ4JUFDJUQ5JThBJUQ5JTg3JUQ4JUE3JUQ4JUFBLSVEOCVCMSVEOCVBNiVEOCVBNyVEOCVCMyVEOSU4QSVEOCVBOS0lRDklODUlRDglQjUlRDglQjEtJUQ4JUFBJUQ4JUIzJUQ4JUFBJUQ5JTgyJUQ4JUE4JUQ5JTg0LSVEOCVCMSVEOCVCOSVEOCVBNyVEOSU4QSVEOCVBNy0lRDglQTclRDklODQlRDglQjUlRDklOEElRDklODYtJUQ4JUE3JUQ5JTg0JUQ5JTgyJUQ4JUE3JUQ4JUFGJUQ5JTg1JUQ5JThBJUQ5JTg2LSVEOSU4NSVEOSU4Ni0lRDglQTclRDklODQlRDglQjMlRDklODglRDglQUYlRDglQTclRDklODbSAfICaHR0cHM6Ly93d3cuYWxhcmFiaXlhLm5ldC9hbXAvYXJhYi1hbmQtd29ybGQvZWd5cHQvMjAyMy8wNC8yNi8lRDglQTglRDglQUElRDklODglRDglQUMlRDklOEElRDklODclRDglQTclRDglQUEtJUQ4JUIxJUQ4JUE2JUQ4JUE3JUQ4JUIzJUQ5JThBJUQ4JUE5LSVEOSU4NSVEOCVCNSVEOCVCMS0lRDglQUElRDglQjMlRDglQUElRDklODIlRDglQTglRDklODQtJUQ4JUIxJUQ4JUI5JUQ4JUE3JUQ5JThBJUQ4JUE3LSVEOCVBNyVEOSU4NCVEOCVCNSVEOSU4QSVEOSU4Ni0lRDglQTclRDklODQlRDklODIlRDglQTclRDglQUYlRDklODUlRDklOEElRDklODYtJUQ5JTg1JUQ5JTg2LSVEOCVBNyVEOSU4NCVEOCVCMyVEOSU4OCVEOCVBRiVEOCVBNyVEOSU4Ng?oc=5,,2023-04-25T23:18:00Z,,eg,google-news,Google News
Sky News Arabia سكاي نيوز عربية,العراقيون في السودان.. أوضاع مأساوية واستغاثات للإجلاء سريعا - Sky News Arabia سكاي نيوز عربية,,https://news.google.com/rss/articles/CBMi8AJodHRwczovL3d3dy5za3luZXdzYXJhYmlhLmNvbS9taWRkbGUtZWFzdC8xNjE1NzMyLSVEOCVBNyVEOSU4NCVEOCVCOSVEOCVCMSVEOCVBNyVEOSU4MiVEOSU4QSVEOSU4OCVEOSU4Ni0lRDglQTclRDklODQlRDglQjMlRDklODglRDglQUYlRDglQTclRDklODYtJUQ4JUE3JUQ5JTk0JUQ5JTg4JUQ4JUI2JUQ4JUE3JUQ4JUI5LSVEOSU4NSVEOCVBNyVEOSU5NCVEOCVCMyVEOCVBNyVEOSU4OCVEOSU4QSVEOCVBOS0lRDklODglRDglQTclRDglQjMlRDglQUElRDglQkElRDglQTclRDglQUIlRDglQTclRDglQUEtJUQ5JTg0JUQ5JTg0JUQ4JUE3JUQ5JTk1JUQ4JUFDJUQ5JTg0JUQ4JUE3JUQ4JUExLSVEOCVCMyVEOCVCMSVEOSU4QSVEOCVCOSVEOCVBN9IB9AJodHRwczovL3d3dy5za3luZXdzYXJhYmlhLmNvbS9hbXAvbWlkZGxlLWVhc3QvMTYxNTczMi0lRDglQTclRDklODQlRDglQjklRDglQjElRDglQTclRDklODIlRDklOEElRDklODglRDklODYtJUQ4JUE3JUQ5JTg0JUQ4JUIzJUQ5JTg4JUQ4JUFGJUQ4JUE3JUQ5JTg2LSVEOCVBNyVEOSU5NCVEOSU4OCVEOCVCNiVEOCVBNyVEOCVCOS0lRDklODUlRDglQTclRDklOTQlRDglQjMlRDglQTclRDklODglRDklOEElRDglQTktJUQ5JTg4JUQ4JUE3JUQ4JUIzJUQ4JUFBJUQ4JUJBJUQ4JUE3JUQ4JUFCJUQ4JUE3JUQ4JUFBLSVEOSU4NCVEOSU4NCVEOCVBNyVEOSU5NSVEOCVBQyVEOSU4NCVEOCVBNyVEOCVBMS0lRDglQjMlRDglQjElRDklOEElRDglQjklRDglQTc?oc=5,,2023-04-25T21:52:49Z,,eg,google-news,Google News
Al Masry Al Youm - المصري اليوم,عن أزمتها مع «روتانا».. شيرين عبدالوهاب الأغاني بتاعتي هغنيها سواء الشركة طرحتها أم لا - Al Masry Al Youm - المصري اليوم,,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmFsbWFzcnlhbHlvdW0uY29tL25ld3MvZGV0YWlscy8yODcyMDY50gEA?oc=5,,2023-04-25T21:07:00Z,,eg,google-news,Google News
Btolat,أنشيلوتي يعتذر بعد تصريحه عن فارق النقاط بين ريال مدريد وبرشلونة - Btolat,,https://news.google.com/rss/articles/CBMiImh0dHBzOi8vd3d3LmJ0b2xhdC5jb20vbmV3cy8zMTQ3ODTSASlodHRwczovL21vYmlsZS5idG9sYXQuY29tL2FtcC9uZXdzLzMxNDc4NA?oc=5,,2023-04-25T20:34:13Z,,eg,google-news,Google News
franceinfo,DIRECT. Feuille de route d'Elisabeth Borne : la Première ministre annonce la présentation du projet de loi ... - franceinfo,,https://news.google.com/rss/articles/CBMiygFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvcG9saXRpcXVlL2dvdXZlcm5lbWVudC1kLWVsaXNhYmV0aC1ib3JuZS9kaXJlY3QtZWxpc2FiZXRoLWJvcm5lLWFubm9uY2Utc2EtZmV1aWxsZS1kZS1yb3V0ZS1wb3VyLWNvbmNyZXRpc2VyLWxlcy1jZW50LWpvdXJzLWQtYWN0aW9uLWRlbWFuZGVzLXBhci1lbW1hbnVlbC1tYWNyb25fNTc5MjA0Mi5odG1s0gEA?oc=5,,2023-04-26T10:32:11Z,,fr,google-news,Google News
franceinfo,"Chômage : le nombre de demandeurs d'emploi de catégorie A s'établit à un peu plus de 3 millions, en baisse de - franceinfo",,https://news.google.com/rss/articles/CBMivAFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvZWNvbm9taWUvZW1wbG9pL2Nob21hZ2UvY2hvbWFnZS1sZS1ub21icmUtZGUtZGVtYW5kZXVycy1kLWVtcGxvaS1kZS1jYXRlZ29yaWUtYS1zLWV0YWJsaXQtYS0yLTgtbWlsbGlvbnMtZW4tYmFpc3NlLWRlLTEtMy1hdS1wcmVtaWVyLXRyaW1lc3RyZS0yMDIzXzU3OTIyOTEuaHRtbNIBAA?oc=5,,2023-04-26T10:00:05Z,,fr,google-news,Google News
BFMTV,"""Je suis détruite"": la mère de la fillette retrouvée morte dans les Vosges veut que ""justice soit faite"" - BFMTV",,https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5iZm10di5jb20vcG9saWNlLWp1c3RpY2UvamUtc3Vpcy1kZXRydWl0ZS1sYS1tZXJlLWRlLWxhLWZpbGxldHRlLXJldHJvdXZlZS1tb3J0ZS1kYW5zLWxlcy12b3NnZXMtdmV1dC1xdWUtanVzdGljZS1zb2l0LWZhaXRlX0FELTIwMjMwNDI2MDQwMy5odG1s0gGhAWh0dHBzOi8vd3d3LmJmbXR2LmNvbS9hbXAvcG9saWNlLWp1c3RpY2UvamUtc3Vpcy1kZXRydWl0ZS1sYS1tZXJlLWRlLWxhLWZpbGxldHRlLXJldHJvdXZlZS1tb3J0ZS1kYW5zLWxlcy12b3NnZXMtdmV1dC1xdWUtanVzdGljZS1zb2l0LWZhaXRlX0FELTIwMjMwNDI2MDQwMy5odG1s?oc=5,,2023-04-26T09:59:32Z,,fr,google-news,Google News
L'Équipe,Netflix dévoile la date de sortie et une bande-annonce du docu-série « Tour de France : au coeur de peloton... - L'Équipe,,https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5sZXF1aXBlLmZyL01lZGlhcy9BY3R1YWxpdGVzL05ldGZsaXgtZGV2b2lsZS1sYS1kYXRlLWRlLXNvcnRpZS1ldC11bmUtYmFuZGUtYW5ub25jZS1kdS1kb2N1LXNlcmllLXRvdXItZGUtZnJhbmNlLWF1LWNvZXVyLWRlLXBlbG90b24vMTM5MzM3ONIBAA?oc=5,,2023-04-26T09:00:00Z,,fr,google-news,Google News
Le Figaro,Coupe de France : les syndicats invitent les supporters à brandir un carton rouge contre le Président Macron pendant la finale - Le Figaro,,https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5sZWZpZ2Fyby5mci9zcG9ydHMvZm9vdGJhbGwvY291cGUtZGUtZnJhbmNlL2NvdXBlLWRlLWZyYW5jZS1tYWNyb24tcG91cnJhaXQtc2Utdm9pci1icmFuZGktdW4tY2FydG9uLXJvdWdlLXBlbmRhbnQtbGEtZmluYWxlLTIwMjMwNDI20gGRAWh0dHBzOi8vYW1wLmxlZmlnYXJvLmZyL3Nwb3J0cy9mb290YmFsbC9jb3VwZS1kZS1mcmFuY2UvY291cGUtZGUtZnJhbmNlLW1hY3Jvbi1wb3VycmFpdC1zZS12b2lyLWJyYW5kaS11bi1jYXJ0b24tcm91Z2UtcGVuZGFudC1sYS1maW5hbGUtMjAyMzA0MjY?oc=5,,2023-04-26T08:45:44Z,,fr,google-news,Google News
20 Minutes,"« Koh-Lanta » : « J'ai été déçue par la trahison générale », confie Helena, éliminée au dernier conseil - 20 Minutes",,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LjIwbWludXRlcy5mci90ZWxldmlzaW9uLzQwMzQyNDUtMjAyMzA0MjYta29oLWxhbnRhLWRlY3VlLXRyYWhpc29uLWdlbmVyYWxlLWNvbmZpZS1oZWxlbmEtZWxpbWluZWUtZGVybmllci1jb25zZWls0gEkaHR0cHM6Ly9tLjIwbWludXRlcy5mci9hbXAvYS80MDM0MjQ1?oc=5,,2023-04-26T08:11:30Z,,fr,google-news,Google News
Actusante.net,Un lien entre consommation d'aliments frits et risque de dépression - Actusante.net,,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmFjdHVzYW50ZS5uZXQvYWN0dS91bi1saWVuLWVudHJlLWNvbnNvbW1hdGlvbi1kYWxpbWVudHMtZnJpdHMtZXQtcmlzcXVlLWRlLWRlcHJlc3Npb24tMTg1ODHSAQA?oc=5,,2023-04-26T08:09:00Z,,fr,google-news,Google News
Paris Match,"« À ma maman » : l'hommage bouleversant de Sara Giraudeau à sa mère, Anny Duperey - Paris Match",,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnBhcmlzbWF0Y2guY29tL3Blb3BsZS9tYS1tYW1hbi1saG9tbWFnZS1ib3VsZXZlcnNhbnQtZGUtc2FyYS1naXJhdWRlYXUtc2EtbWVyZS1hbm55LWR1cGVyZXktMjI0NTE10gEA?oc=5,,2023-04-26T08:02:06Z,,fr,google-news,Google News
20 Minutes,F1 : Les week-ends sprint font peau neuve pour « relancer le spectacle » - 20 Minutes,,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LjIwbWludXRlcy5mci9zcG9ydC80MDM0MzkxLTIwMjMwNDI2LWYxLXdlZWstZW5kcy1zcHJpbnQtZm9udC1wZWF1LW5ldXZlLXJlbGFuY2VyLXNwZWN0YWNsZdIBJGh0dHBzOi8vbS4yMG1pbnV0ZXMuZnIvYW1wL2EvNDAzNDM5MQ?oc=5,,2023-04-26T08:01:47Z,,fr,google-news,Google News
TF1 INFO,EN DIRECT - Guerre en Ukraine : Allemagne et Royaume-Uni ont intercepté trois avions militaires russes au-dessus de la Baltique - TF1 INFO,,https://news.google.com/rss/articles/CBMiugFodHRwczovL3d3dy50ZjFpbmZvLmZyL2ludGVybmF0aW9uYWwvZW4tZGlyZWN0LWd1ZXJyZS11a3JhaW5lLXJ1c3NpZS1hdWpvdXJkLWh1aS1lbnRlLXplbGVuc2t5LWV0LXBvdXRpbmUtYXBwcm92aXNpb25uZW1lbnQtZW4tZ2F6LWxlcy1pbmZvcm1hdGlvbnMtZHUtbWVyY3JlZGktMjYtYXZyaWwtMjAyMy0yMjU1MjQ2Lmh0bWzSAb4BaHR0cHM6Ly93d3cudGYxaW5mby5mci9hbXAvaW50ZXJuYXRpb25hbC9lbi1kaXJlY3QtZ3VlcnJlLXVrcmFpbmUtcnVzc2llLWF1am91cmQtaHVpLWVudGUtemVsZW5za3ktZXQtcG91dGluZS1hcHByb3Zpc2lvbm5lbWVudC1lbi1nYXotbGVzLWluZm9ybWF0aW9ucy1kdS1tZXJjcmVkaS0yNi1hdnJpbC0yMDIzLTIyNTUyNDYuaHRtbA?oc=5,,2023-04-26T07:54:27Z,,fr,google-news,Google News
Frandroid,AMD vient de rendre possible la console portable Xbox - Frandroid,,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmZyYW5kcm9pZC5jb20vbWFycXVlcy9taWNyb3NvZnQvMTY3NTcxM19hbWQtdmllbnQtZGUtcmVuZHJlLXBvc3NpYmxlLWxhLWNvbnNvbGUtcG9ydGFibGUteGJveNIBAA?oc=5,,2023-04-26T07:43:30Z,,fr,google-news,Google News
